order_id,order_date,region,product,quantity,unit_price,revenue
13744,2036-05-05,North,Accessories,3,2000,6000
13745,2023-07-27,South,Tablet,4,1200,4800
13746,2030-03-18,West,Tablet,1,1500,1500
13747,2034-04-10,North,Tablet,1,1200,1200
13748,2023-06-03,North,Smartphone,4,500,2000
13749,2032-03-20,South,Tablet,2,2000,4000
13750,2034-10-24,North,Keyboard,3,1200,3600
13751,2036-01-17,North,Keyboard,4,1200,4800
13752,2027-02-27,West,Laptop,3,800,2400
13753,2030-02-13,West,Monitor,5,1500,7500
13754,2029-01-04,West,Tablet,4,1500,6000
13755,2035-04-26,East,Keyboard,2,800,1600
13756,2035-11-05,South,Keyboard,5,800,4000
13757,2032-09-24,West,Keyboard,4,500,2000
13758,2029-08-11,East,Smartphone,1,2000,2000
13759,2030-10-20,East,Monitor,4,1500,6000
13760,2027-10-09,South,Accessories,1,800,800
13761,2026-07-30,South,Keyboard,1,800,800
13762,2033-07-16,North,Tablet,4,2000,8000
13763,2034-05-31,East,Keyboard,4,800,3200
13764,2035-07-13,West,Monitor,1,500,500
13765,2035-09-30,South,Accessories,3,2000,6000
13766,2036-04-02,East,Smartphone,5,500,2500
13767,2034-06-27,West,Laptop,2,1200,2400
13768,2029-12-30,East,Tablet,4,1500,6000
13769,2029-04-24,South,Laptop,5,800,4000
13770,2035-05-06,North,Smartphone,5,2000,10000
13771,2025-12-24,East,Monitor,3,500,1500
13772,2030-03-27,West,Monitor,5,1500,7500
13773,2026-03-23,South,Smartphone,4,1500,6000
13774,2036-06-17,North,Keyboard,5,800,4000
13775,2036-01-10,West,Smartphone,4,1500,6000
13776,2031-03-14,West,Tablet,4,800,3200
13777,2024-07-13,West,Accessories,1,1200,1200
13778,2031-02-12,East,Laptop,3,800,2400
13779,2026-06-25,South,Laptop,2,500,1000
13780,2027-12-19,West,Monitor,1,1500,1500
13781,2030-12-25,East,Keyboard,2,1500,3000
13782,2024-09-01,South,Monitor,4,1500,6000
13783,2029-09-27,South,Tablet,1,800,800
13784,2034-04-13,East,Smartphone,5,2000,10000
13785,2023-10-11,East,Laptop,5,800,4000
13786,2031-01-07,West,Tablet,2,500,1000
13787,2035-01-14,South,Monitor,4,800,3200
13788,2025-12-27,North,Monitor,2,1500,3000
13789,2025-03-27,East,Laptop,3,1200,3600
13790,2023-03-24,South,Monitor,5,500,2500
13791,2028-04-04,South,Keyboard,1,1200,1200
13792,2032-07-23,West,Monitor,1,500,500
13793,2031-08-11,North,Accessories,1,500,500
13794,2028-09-24,West,Smartphone,5,1500,7500
13795,2035-11-27,North,Monitor,4,800,3200
13796,2023-06-25,North,Accessories,5,1500,7500
13797,2030-05-28,East,Tablet,5,1500,7500
13798,2036-07-08,South,Monitor,1,1500,1500
13799,2024-01-05,South,Keyboard,5,1200,6000
13800,2027-12-24,South,Tablet,1,500,500
13801,2028-10-02,North,Monitor,4,2000,8000
13802,2036-02-07,South,Laptop,3,800,2400
13803,2032-07-22,East,Accessories,1,1500,1500
13804,2027-11-15,North,Accessories,2,500,1000
13805,2026-09-26,North,Laptop,3,800,2400
13806,2035-03-21,North,Smartphone,4,2000,8000
13807,2032-02-25,North,Keyboard,3,2000,6000
13808,2035-12-23,East,Accessories,1,1500,1500
13809,2033-01-24,South,Tablet,4,2000,8000
13810,2029-08-23,East,Keyboard,2,2000,4000
13811,2023-03-14,South,Accessories,1,800,800
13812,2031-02-10,East,Smartphone,1,800,800
13813,2025-05-09,West,Tablet,4,1500,6000
13814,2033-07-23,West,Keyboard,4,500,2000
13815,2034-05-01,West,Tablet,3,1500,4500
13816,2029-08-21,West,Laptop,2,1200,2400
13817,2025-11-30,North,Monitor,3,2000,6000
13818,2029-01-26,North,Laptop,3,500,1500
13819,2033-12-31,East,Keyboard,1,800,800
13820,2029-03-09,East,Monitor,4,1200,4800
13821,2033-04-09,West,Laptop,1,1200,1200
13822,2028-09-17,South,Monitor,2,2000,4000
13823,2024-01-04,West,Accessories,3,800,2400
13824,2030-09-05,East,Tablet,2,500,1000
13825,2023-05-31,West,Monitor,4,800,3200
13826,2026-02-08,East,Accessories,4,2000,8000
13827,2030-08-16,West,Smartphone,5,1200,6000
13828,2034-05-27,South,Laptop,2,2000,4000
13829,2029-06-04,West,Smartphone,1,1500,1500
13830,2036-05-29,South,Keyboard,2,1200,2400
13831,2029-02-28,South,Accessories,3,2000,6000
13832,2023-03-02,East,Smartphone,4,500,2000
13833,2031-03-30,South,Smartphone,4,500,2000
13834,2033-09-06,North,Accessories,2,500,1000
13835,2026-08-30,North,Tablet,2,1500,3000
13836,2026-03-30,North,Monitor,2,800,1600
13837,2035-02-13,East,Keyboard,3,500,1500
13838,2027-04-01,North,Keyboard,3,1500,4500
13839,2035-02-20,East,Laptop,1,500,500
13840,2027-06-18,East,Monitor,2,1500,3000
13841,2026-08-20,North,Laptop,1,500,500
13842,2027-03-07,South,Keyboard,5,800,4000
13843,2027-08-01,West,Monitor,3,2000,6000
13844,2026-09-23,East,Smartphone,4,500,2000
13845,2027-04-23,North,Tablet,5,2000,10000
13846,2030-05-10,East,Smartphone,4,500,2000
13847,2034-12-19,South,Tablet,5,800,4000
13848,2029-06-24,South,Accessories,1,2000,2000
13849,2033-04-15,North,Laptop,1,1500,1500
13850,2029-08-31,East,Laptop,3,500,1500
13851,2028-06-16,West,Accessories,4,500,2000
13852,2025-05-19,West,Monitor,5,1500,7500
13853,2025-10-11,East,Accessories,2,800,1600
13854,2028-03-26,East,Keyboard,2,1200,2400
13855,2024-08-25,East,Accessories,3,500,1500
13856,2033-06-18,North,Tablet,4,1500,6000
13857,2024-11-21,South,Keyboard,2,1200,2400
13858,2024-05-08,West,Accessories,3,500,1500
13859,2024-05-04,North,Laptop,3,2000,6000
13860,2029-12-31,East,Smartphone,4,1500,6000
13861,2035-04-13,East,Tablet,2,2000,4000
13862,2023-10-22,South,Tablet,2,800,1600
13863,2034-01-10,East,Monitor,2,1200,2400
13864,2030-10-14,North,Smartphone,1,1500,1500
13865,2030-12-22,North,Tablet,2,500,1000
13866,2027-09-14,South,Accessories,5,500,2500
13867,2030-02-09,North,Tablet,1,1200,1200
13868,2035-12-28,West,Tablet,1,2000,2000
13869,2028-02-17,North,Tablet,1,2000,2000
13870,2035-10-08,North,Monitor,1,1500,1500
13871,2031-12-03,North,Tablet,3,1500,4500
13872,2030-09-18,West,Tablet,5,2000,10000
13873,2024-03-20,East,Monitor,4,1500,6000
13874,2032-12-20,North,Keyboard,2,2000,4000
13875,2035-03-17,South,Smartphone,1,1200,1200
13876,2025-01-11,West,Keyboard,4,1500,6000
13877,2028-08-03,South,Laptop,3,2000,6000
13878,2024-11-10,North,Monitor,4,1500,6000
13879,2029-10-03,South,Monitor,1,500,500
13880,2033-02-14,North,Tablet,5,500,2500
13881,2026-09-20,West,Tablet,4,800,3200
13882,2023-03-04,South,Laptop,1,2000,2000
13883,2030-01-03,South,Tablet,1,800,800
13884,2033-04-27,North,Accessories,2,2000,4000
13885,2034-11-30,North,Tablet,2,1500,3000
13886,2023-05-15,East,Tablet,5,2000,10000
13887,2032-12-23,North,Accessories,2,500,1000
13888,2036-08-10,North,Laptop,5,1500,7500
13889,2036-06-18,East,Accessories,3,500,1500
13890,2028-11-05,North,Monitor,3,1500,4500
13891,2031-12-23,North,Accessories,2,2000,4000
13892,2025-04-02,East,Smartphone,3,2000,6000
13893,2031-06-02,West,Monitor,4,500,2000
13894,2031-03-01,West,Tablet,4,1200,4800
13895,2023-05-01,North,Monitor,4,2000,8000
13896,2027-06-26,North,Laptop,3,1200,3600
13897,2025-07-13,East,Laptop,4,1500,6000
13898,2024-10-06,East,Accessories,5,1200,6000
13899,2028-07-25,West,Monitor,1,500,500
13900,2030-07-24,South,Tablet,2,800,1600
13901,2028-08-30,North,Laptop,5,800,4000
13902,2023-08-30,South,Keyboard,4,500,2000
13903,2030-04-22,South,Tablet,1,800,800
13904,2025-03-13,East,Keyboard,2,500,1000
13905,2034-05-27,North,Smartphone,5,2000,10000
13906,2023-07-15,North,Keyboard,2,1200,2400
13907,2028-12-27,East,Laptop,3,800,2400
13908,2032-08-16,South,Accessories,4,2000,8000
13909,2029-05-19,East,Smartphone,5,800,4000
13910,2029-06-17,West,Monitor,5,1500,7500
13911,2036-04-03,North,Tablet,1,500,500
13912,2032-11-15,West,Laptop,1,500,500
13913,2023-10-04,East,Smartphone,1,2000,2000
13914,2023-03-02,North,Smartphone,2,1500,3000
13915,2032-04-13,West,Laptop,4,1200,4800
13916,2028-03-28,West,Monitor,2,1500,3000
13917,2033-10-02,South,Monitor,4,1500,6000
13918,2030-02-04,North,Accessories,5,1200,6000
13919,2024-07-20,West,Keyboard,2,1200,2400
13920,2033-10-10,West,Monitor,2,1500,3000
13921,2027-04-21,South,Accessories,2,800,1600
13922,2035-12-01,West,Keyboard,3,800,2400
13923,2026-04-15,West,Smartphone,4,1500,6000
13924,2035-01-27,West,Laptop,4,800,3200
13925,2030-10-25,South,Monitor,2,1200,2400
13926,2030-12-05,West,Accessories,3,1200,3600
13927,2026-05-21,West,Smartphone,2,800,1600
13928,2023-05-17,North,Monitor,4,1200,4800
13929,2025-10-26,North,Tablet,5,500,2500
13930,2028-11-26,South,Smartphone,3,1200,3600
13931,2030-02-07,East,Monitor,3,1500,4500
13932,2024-10-23,North,Smartphone,2,2000,4000
13933,2029-10-08,South,Laptop,5,800,4000
13934,2030-05-01,West,Laptop,4,800,3200
13935,2029-04-27,West,Laptop,1,1200,1200
13936,2023-03-28,South,Keyboard,4,1200,4800
13937,2029-11-17,West,Tablet,4,2000,8000
13938,2031-01-21,West,Laptop,5,2000,10000
13939,2030-08-05,East,Tablet,3,1500,4500
13940,2029-11-09,West,Laptop,4,500,2000
13941,2032-01-24,North,Keyboard,3,1500,4500
13942,2027-08-28,West,Smartphone,5,800,4000
13943,2033-01-18,South,Monitor,5,1200,6000
13944,2030-05-24,East,Monitor,2,1500,3000
13945,2032-12-08,West,Laptop,1,1200,1200
13946,2035-07-27,South,Monitor,5,1200,6000
13947,2027-07-06,North,Laptop,5,1500,7500
13948,2032-02-01,West,Laptop,3,1500,4500
13949,2033-02-04,East,Accessories,5,2000,10000
13950,2024-08-19,West,Accessories,4,500,2000
13951,2035-06-12,South,Accessories,2,2000,4000
13952,2024-04-29,East,Tablet,2,500,1000
13953,2024-10-07,West,Accessories,4,1500,6000
13954,2031-06-17,North,Laptop,5,500,2500
13955,2036-01-10,East,Keyboard,1,800,800
13956,2036-04-15,North,Keyboard,5,2000,10000
13957,2035-01-02,South,Smartphone,2,2000,4000
13958,2024-12-21,West,Accessories,1,2000,2000
13959,2035-12-17,North,Keyboard,3,1200,3600
13960,2024-05-13,South,Accessories,3,1200,3600
13961,2035-12-13,West,Smartphone,5,1500,7500
13962,2027-08-01,South,Keyboard,5,1500,7500
13963,2031-05-26,North,Laptop,1,1200,1200
13964,2023-04-25,South,Tablet,1,2000,2000
13965,2031-02-27,East,Accessories,5,1200,6000
13966,2036-01-22,West,Keyboard,2,500,1000
13967,2027-10-03,South,Keyboard,3,2000,6000
13968,2032-11-20,North,Smartphone,1,1200,1200
13969,2029-03-03,West,Laptop,2,1500,3000
13970,2029-04-13,East,Monitor,5,1200,6000
13971,2032-12-09,West,Keyboard,4,800,3200
13972,2023-05-27,East,Tablet,1,1200,1200
13973,2033-11-26,West,Smartphone,4,2000,8000
13974,2032-06-15,South,Keyboard,2,1200,2400
13975,2035-05-05,South,Keyboard,3,1500,4500
13976,2029-08-07,North,Smartphone,2,500,1000
13977,2023-05-17,East,Smartphone,3,800,2400
13978,2032-03-14,North,Accessories,2,2000,4000
13979,2031-03-25,South,Keyboard,1,1500,1500
13980,2032-09-22,East,Monitor,1,800,800
13981,2023-01-19,North,Tablet,4,1200,4800
13982,2029-02-20,North,Laptop,2,800,1600
13983,2024-03-24,North,Laptop,2,500,1000
13984,2028-05-02,North,Monitor,4,800,3200
13985,2025-08-03,North,Smartphone,5,800,4000
13986,2034-08-07,East,Smartphone,2,1200,2400
13987,2028-04-04,North,Smartphone,2,1200,2400
13988,2031-02-25,East,Keyboard,2,2000,4000
13989,2034-06-20,North,Smartphone,5,1200,6000
13990,2033-12-29,South,Smartphone,1,800,800
13991,2023-08-27,South,Keyboard,4,500,2000
13992,2023-07-24,North,Keyboard,5,1200,6000
13993,2030-02-20,West,Monitor,3,2000,6000
13994,2034-11-19,South,Accessories,3,2000,6000
13995,2036-06-28,East,Keyboard,5,800,4000
13996,2032-04-11,North,Tablet,5,1200,6000
13997,2031-02-20,East,Smartphone,1,1200,1200
13998,2035-01-08,West,Accessories,3,2000,6000
13999,2030-05-11,North,Laptop,4,1200,4800
14000,2036-07-22,South,Monitor,2,800,1600
14001,2034-05-29,East,Accessories,2,500,1000
14002,2026-09-10,South,Keyboard,1,800,800
14003,2035-01-18,South,Smartphone,1,1200,1200
14004,2025-03-27,North,Smartphone,3,800,2400
14005,2025-03-31,East,Smartphone,4,1500,6000
14006,2023-07-12,West,Accessories,4,1500,6000
14007,2027-11-12,South,Smartphone,5,1200,6000
14008,2032-12-24,North,Keyboard,1,1200,1200
14009,2035-08-30,North,Accessories,2,500,1000
14010,2023-09-08,West,Smartphone,2,800,1600
14011,2027-11-24,North,Laptop,3,500,1500
14012,2033-02-17,South,Laptop,2,1200,2400
14013,2029-09-29,North,Tablet,4,1200,4800
14014,2026-03-13,East,Smartphone,4,2000,8000
14015,2033-08-29,East,Smartphone,1,500,500
14016,2026-01-01,South,Accessories,3,1200,3600
14017,2030-05-03,East,Accessories,2,1500,3000
14018,2028-01-22,West,Smartphone,1,2000,2000
14019,2033-09-09,North,Tablet,5,800,4000
14020,2024-05-19,South,Smartphone,5,2000,10000
14021,2027-06-10,West,Keyboard,2,800,1600
14022,2029-10-08,North,Accessories,2,1500,3000
14023,2029-12-21,West,Smartphone,2,800,1600
14024,2026-10-19,South,Accessories,4,500,2000
14025,2031-03-14,South,Smartphone,2,800,1600
14026,2033-06-13,West,Monitor,5,800,4000
14027,2024-12-18,North,Accessories,2,2000,4000
14028,2032-07-16,East,Tablet,3,1500,4500
14029,2035-02-21,East,Monitor,5,800,4000
14030,2024-10-20,West,Keyboard,3,500,1500
14031,2033-12-22,South,Smartphone,5,2000,10000
14032,2035-05-22,North,Keyboard,1,1500,1500
14033,2036-09-03,North,Accessories,5,1500,7500
14034,2034-08-05,South,Monitor,5,1200,6000
14035,2033-04-22,East,Keyboard,3,500,1500
14036,2031-03-09,North,Tablet,3,2000,6000
14037,2035-09-12,West,Accessories,5,2000,10000
14038,2028-10-05,East,Monitor,5,500,2500
14039,2026-06-09,West,Keyboard,4,1500,6000
14040,2029-10-18,East,Monitor,1,800,800
14041,2024-01-19,South,Monitor,1,500,500
14042,2030-02-20,West,Keyboard,2,2000,4000
14043,2023-07-13,West,Laptop,5,500,2500
14044,2033-06-04,South,Smartphone,5,1500,7500
14045,2033-03-08,West,Accessories,5,1200,6000
14046,2030-01-25,East,Accessories,5,1200,6000
14047,2030-01-09,North,Accessories,1,800,800
14048,2030-07-26,North,Monitor,3,800,2400
14049,2030-08-30,South,Keyboard,4,1500,6000
14050,2029-05-28,East,Smartphone,3,800,2400
14051,2032-04-29,West,Tablet,3,1200,3600
14052,2025-01-01,West,Accessories,1,1500,1500
14053,2030-11-12,North,Keyboard,4,1500,6000
14054,2031-07-18,West,Smartphone,5,1500,7500
14055,2036-02-02,North,Smartphone,1,500,500
14056,2034-06-09,South,Laptop,1,800,800
14057,2030-02-17,West,Keyboard,4,2000,8000
14058,2029-07-10,East,Accessories,2,1200,2400
14059,2024-06-15,West,Monitor,1,800,800
14060,2034-10-26,North,Smartphone,3,1200,3600
14061,2024-09-26,South,Smartphone,3,800,2400
14062,2027-11-05,North,Tablet,5,2000,10000
14063,2033-06-01,West,Laptop,1,1200,1200
14064,2029-06-28,North,Smartphone,5,2000,10000
14065,2023-01-03,North,Smartphone,1,1200,1200
14066,2023-07-25,South,Monitor,4,500,2000
14067,2034-04-28,East,Monitor,1,500,500
14068,2030-03-06,West,Tablet,2,1200,2400
14069,2035-12-23,South,Keyboard,3,1200,3600
14070,2030-11-30,East,Tablet,4,2000,8000
14071,2031-09-29,North,Tablet,3,1500,4500
14072,2030-04-20,East,Monitor,5,1200,6000
14073,2032-01-20,North,Keyboard,4,800,3200
14074,2025-06-16,North,Monitor,2,800,1600
14075,2025-12-21,South,Laptop,3,800,2400
14076,2026-07-03,North,Accessories,1,500,500
14077,2024-11-01,South,Accessories,1,2000,2000
14078,2027-02-14,East,Laptop,1,500,500
14079,2032-10-15,East,Accessories,4,800,3200
14080,2036-03-07,North,Keyboard,2,1200,2400
14081,2028-05-09,South,Monitor,2,800,1600
14082,2023-09-07,North,Accessories,2,1200,2400
14083,2028-03-07,South,Keyboard,3,2000,6000
14084,2032-06-01,South,Monitor,4,1500,6000
14085,2028-01-28,South,Keyboard,1,1200,1200
14086,2030-10-25,East,Laptop,3,500,1500
14087,2027-02-12,South,Tablet,2,800,1600
14088,2032-04-08,East,Laptop,1,800,800
14089,2032-10-11,South,Accessories,4,800,3200
14090,2033-05-20,East,Monitor,5,1200,6000
14091,2032-05-19,West,Keyboard,2,2000,4000
14092,2023-02-13,East,Accessories,2,1200,2400
14093,2032-11-21,East,Accessories,2,500,1000
14094,2030-03-03,North,Tablet,2,800,1600
14095,2035-10-23,South,Accessories,1,1200,1200
14096,2031-08-30,West,Tablet,4,800,3200
14097,2026-07-12,North,Monitor,3,500,1500
14098,2031-01-21,South,Monitor,1,1500,1500
14099,2023-08-08,West,Keyboard,4,1500,6000
14100,2028-04-09,West,Tablet,3,1500,4500
14101,2031-02-20,West,Laptop,2,800,1600
14102,2032-08-14,South,Monitor,4,1200,4800
14103,2029-09-14,West,Keyboard,2,800,1600
14104,2032-07-03,West,Laptop,4,2000,8000
14105,2030-08-06,North,Monitor,5,1200,6000
14106,2025-09-17,East,Monitor,2,500,1000
14107,2031-01-25,South,Keyboard,2,1500,3000
14108,2027-12-18,East,Keyboard,2,1200,2400
14109,2036-07-24,North,Smartphone,1,1200,1200
14110,2025-03-14,East,Accessories,3,1500,4500
14111,2024-05-04,West,Accessories,2,500,1000
14112,2032-09-26,West,Laptop,2,800,1600
14113,2027-02-02,South,Accessories,1,800,800
14114,2032-12-24,South,Laptop,1,1200,1200
14115,2030-12-01,South,Monitor,5,1500,7500
14116,2027-09-02,North,Smartphone,4,2000,8000
14117,2032-08-17,South,Smartphone,2,500,1000
14118,2032-02-23,North,Monitor,4,800,3200
14119,2023-02-23,West,Keyboard,1,500,500
14120,2030-01-19,East,Tablet,1,500,500
14121,2032-10-31,West,Tablet,5,500,2500
14122,2024-09-07,West,Accessories,3,1500,4500
14123,2025-08-12,West,Keyboard,1,1500,1500
14124,2029-08-30,South,Laptop,2,1500,3000
14125,2027-06-18,South,Smartphone,5,1200,6000
14126,2030-08-13,South,Accessories,3,1500,4500
14127,2024-10-11,East,Monitor,5,1200,6000
14128,2029-06-05,South,Keyboard,1,800,800
14129,2035-04-18,North,Smartphone,3,800,2400
14130,2031-12-23,West,Laptop,4,800,3200
14131,2030-03-25,East,Laptop,3,800,2400
14132,2033-05-29,East,Tablet,2,800,1600
14133,2030-01-05,East,Accessories,4,1500,6000
14134,2031-11-24,East,Monitor,4,2000,8000
14135,2024-01-06,East,Smartphone,2,1500,3000
14136,2025-05-07,North,Laptop,4,2000,8000
14137,2036-05-18,West,Smartphone,1,1500,1500
14138,2036-01-06,East,Monitor,3,800,2400
14139,2024-01-19,West,Smartphone,3,500,1500
14140,2033-08-13,South,Accessories,2,2000,4000
14141,2029-12-27,East,Tablet,1,500,500
14142,2034-11-13,East,Smartphone,4,800,3200
14143,2034-09-30,West,Keyboard,3,2000,6000
14144,2030-06-18,East,Tablet,3,500,1500
14145,2034-01-17,East,Monitor,3,1500,4500
14146,2032-01-07,East,Tablet,3,800,2400
14147,2034-08-22,North,Smartphone,5,1500,7500
14148,2033-12-02,North,Smartphone,2,1500,3000
14149,2025-07-11,East,Keyboard,4,800,3200
14150,2030-12-25,North,Laptop,4,2000,8000
14151,2031-01-29,South,Keyboard,2,1200,2400
14152,2031-05-05,East,Smartphone,1,1200,1200
14153,2025-09-01,South,Tablet,2,800,1600
14154,2026-05-15,West,Keyboard,3,1200,3600
14155,2029-09-01,South,Keyboard,3,500,1500
14156,2027-12-20,West,Laptop,2,2000,4000
14157,2031-01-13,East,Smartphone,2,1500,3000
14158,2036-07-04,West,Smartphone,4,1500,6000
14159,2026-09-25,West,Monitor,4,800,3200
14160,2033-10-15,South,Laptop,5,1500,7500
14161,2023-07-23,South,Monitor,5,500,2500
14162,2023-06-10,South,Monitor,3,500,1500
14163,2035-04-15,East,Monitor,5,800,4000
14164,2025-02-07,East,Accessories,5,1500,7500
14165,2033-04-06,South,Monitor,1,1200,1200
14166,2030-01-25,East,Keyboard,2,1200,2400
14167,2025-12-29,East,Tablet,4,2000,8000
14168,2035-04-28,West,Keyboard,5,800,4000
14169,2024-08-30,West,Keyboard,4,2000,8000
14170,2027-03-21,South,Smartphone,5,1200,6000
14171,2030-11-15,East,Accessories,5,1200,6000
14172,2031-09-27,West,Monitor,3,1200,3600
14173,2028-01-12,North,Smartphone,1,2000,2000
14174,2024-11-20,East,Laptop,2,800,1600
14175,2033-04-17,North,Laptop,2,500,1000
14176,2031-01-28,South,Smartphone,3,500,1500
14177,2028-10-04,East,Tablet,3,1200,3600
14178,2024-01-01,South,Smartphone,2,800,1600
14179,2032-10-15,South,Smartphone,2,800,1600
14180,2035-06-17,South,Accessories,1,1500,1500
14181,2034-07-01,South,Laptop,5,1500,7500
14182,2034-06-04,South,Laptop,1,2000,2000
14183,2034-11-04,East,Monitor,2,1500,3000
14184,2029-07-06,North,Keyboard,5,2000,10000
14185,2026-04-20,East,Smartphone,2,500,1000
14186,2036-08-28,East,Smartphone,1,1200,1200
14187,2033-07-06,East,Tablet,1,800,800
14188,2030-06-28,West,Laptop,1,500,500
14189,2032-03-01,West,Tablet,5,500,2500
14190,2027-08-03,East,Accessories,4,2000,8000
14191,2023-10-26,North,Monitor,4,1200,4800
14192,2025-08-14,East,Tablet,2,2000,4000
14193,2026-01-19,South,Laptop,5,500,2500
14194,2029-11-10,West,Accessories,3,800,2400
14195,2027-01-14,West,Smartphone,4,1500,6000
14196,2035-03-19,East,Accessories,5,2000,10000
14197,2035-03-05,East,Keyboard,5,500,2500
14198,2033-03-15,North,Tablet,4,1500,6000
14199,2032-07-03,North,Laptop,5,1500,7500
14200,2030-09-29,South,Tablet,5,500,2500
14201,2030-10-21,East,Smartphone,4,1200,4800
14202,2029-11-11,East,Smartphone,1,500,500
14203,2033-04-28,East,Laptop,2,800,1600
14204,2031-02-12,West,Keyboard,3,1500,4500
14205,2035-07-31,South,Monitor,2,800,1600
14206,2025-08-07,North,Accessories,1,2000,2000
14207,2035-08-09,West,Accessories,1,1500,1500
14208,2030-10-21,West,Smartphone,5,1200,6000
14209,2023-06-15,West,Tablet,2,500,1000
14210,2032-07-18,West,Tablet,1,2000,2000
14211,2029-11-14,South,Keyboard,2,800,1600
14212,2025-07-08,East,Monitor,1,2000,2000
14213,2023-04-24,North,Tablet,3,1200,3600
14214,2032-08-05,North,Accessories,1,500,500
14215,2025-09-18,West,Tablet,2,2000,4000
14216,2033-07-06,West,Monitor,5,800,4000
14217,2026-06-12,South,Accessories,2,2000,4000
14218,2032-05-19,West,Tablet,4,500,2000
14219,2024-05-29,North,Accessories,2,2000,4000
14220,2036-02-26,North,Smartphone,3,800,2400
14221,2031-10-02,East,Smartphone,3,500,1500
14222,2035-02-21,East,Keyboard,3,1200,3600
14223,2030-01-28,North,Smartphone,1,1200,1200
14224,2023-03-09,North,Tablet,3,1500,4500
14225,2027-05-16,South,Monitor,2,2000,4000
14226,2035-04-06,South,Accessories,5,800,4000
14227,2023-01-19,North,Laptop,3,2000,6000
14228,2030-06-23,West,Smartphone,2,500,1000
14229,2032-08-22,East,Smartphone,1,1500,1500
14230,2024-07-26,North,Laptop,1,800,800
14231,2029-03-08,West,Laptop,5,2000,10000
14232,2030-12-12,North,Tablet,5,800,4000
14233,2024-10-12,East,Accessories,2,500,1000
14234,2030-01-31,East,Smartphone,5,1500,7500
14235,2031-12-07,South,Monitor,5,800,4000
14236,2026-08-31,South,Tablet,1,500,500
14237,2036-09-05,South,Tablet,2,1200,2400
14238,2032-12-13,South,Monitor,5,800,4000
14239,2030-09-28,East,Monitor,2,1500,3000
14240,2029-01-26,West,Keyboard,3,800,2400
14241,2032-09-09,West,Monitor,1,800,800
14242,2025-11-03,West,Laptop,1,500,500
14243,2035-01-01,North,Smartphone,1,2000,2000
14244,2033-11-22,South,Keyboard,4,2000,8000
14245,2031-02-09,South,Laptop,2,800,1600
14246,2031-11-01,East,Keyboard,3,1500,4500
14247,2026-01-03,East,Smartphone,5,1500,7500
14248,2029-05-13,North,Keyboard,3,500,1500
14249,2025-07-28,North,Laptop,2,800,1600
14250,2033-03-05,West,Accessories,1,800,800
14251,2032-05-07,East,Smartphone,4,2000,8000
14252,2026-12-19,South,Tablet,2,500,1000
14253,2024-07-24,West,Smartphone,2,1200,2400
14254,2030-12-14,South,Smartphone,5,1500,7500
14255,2029-11-10,West,Smartphone,3,1500,4500
14256,2025-07-06,South,Accessories,3,800,2400
14257,2028-02-18,North,Laptop,5,500,2500
14258,2036-06-29,West,Tablet,4,1200,4800
14259,2027-08-06,South,Laptop,1,1500,1500
14260,2024-09-07,South,Keyboard,1,500,500
14261,2035-04-29,East,Keyboard,4,1200,4800
14262,2027-10-16,West,Keyboard,5,800,4000
14263,2033-06-22,South,Laptop,2,2000,4000
14264,2034-06-20,East,Monitor,3,1500,4500
14265,2029-10-13,South,Accessories,2,1500,3000
14266,2036-01-02,West,Monitor,3,1200,3600
14267,2032-08-06,North,Keyboard,2,2000,4000
14268,2032-07-07,West,Accessories,5,500,2500
14269,2035-05-27,West,Laptop,5,800,4000
14270,2026-02-09,South,Keyboard,4,500,2000
14271,2033-12-14,South,Laptop,2,1200,2400
14272,2024-01-10,West,Accessories,2,1500,3000
14273,2023-07-26,East,Laptop,4,1500,6000
14274,2036-05-07,East,Laptop,4,500,2000
14275,2026-08-12,East,Tablet,5,800,4000
14276,2026-02-15,South,Monitor,5,1200,6000
14277,2035-09-02,South,Monitor,2,800,1600
14278,2030-05-14,West,Monitor,5,1200,6000
14279,2031-11-30,North,Smartphone,5,800,4000
14280,2023-03-31,South,Tablet,2,500,1000
14281,2034-04-01,West,Keyboard,4,2000,8000
14282,2031-04-09,West,Keyboard,2,1200,2400
14283,2028-02-01,North,Keyboard,1,500,500
14284,2025-03-15,East,Monitor,2,1500,3000
14285,2025-08-02,West,Monitor,1,1500,1500
14286,2030-08-21,West,Tablet,2,800,1600
14287,2033-08-11,West,Laptop,1,1500,1500
14288,2027-05-30,East,Monitor,1,2000,2000
14289,2031-01-02,East,Keyboard,2,1200,2400
14290,2033-08-18,North,Laptop,5,800,4000
14291,2031-10-27,South,Monitor,3,1200,3600
14292,2035-01-09,East,Accessories,5,1200,6000
14293,2035-12-19,South,Smartphone,1,500,500
14294,2029-07-15,South,Monitor,2,1500,3000
14295,2035-12-07,East,Accessories,2,1200,2400
14296,2025-07-30,West,Tablet,2,2000,4000
14297,2036-06-26,North,Accessories,2,2000,4000
14298,2030-01-10,South,Tablet,3,1500,4500
14299,2025-09-02,West,Monitor,4,1500,6000
14300,2025-08-12,East,Tablet,1,800,800
14301,2026-06-16,South,Accessories,3,800,2400
14302,2025-08-01,South,Smartphone,5,800,4000
14303,2029-01-11,South,Laptop,4,1500,6000
14304,2032-02-10,West,Laptop,4,1200,4800
14305,2034-09-14,West,Smartphone,2,500,1000
